name,price,category,brand,target
dobradica de aco palmela polegadas cartela com unidades cromada silvana,22.9,ferragens,SILVANA,6
fechadura externa com roseta redonda mari cromada pado,179.9,fechaduras,PADO,5
fechadura wc alavanca com espelho inox stam,67.9,fechaduras,STAM,5
fechadura externa alavanca roseta e erich zamac cromado pado,189.9,fechaduras,PADO,5
fechadura para banheiro com roseta quadrada cromado stam,79.9,fechaduras,STAM,5
fechadura tetra roseta inox stam,69.9,fechaduras,STAM,5
fechadura tetra redonda espelho roseta oxidado stam,74.9,fechaduras,STAM,5
fechadura interna alavanca ros quadrada inox stam,79.9,fechaduras,STAM,5
fechadura externa alavanca roseta quadrada inox stam,89.9,fechaduras,STAM,5
fechadura interna alavanca roseta quadrado classic cromado stam,169.9,fechaduras,STAM,5
fechadura wc alavanca roseta quadrado oxidado stam,76.9,fechaduras,STAM,5
fechadura interna aluminio espelho inox stam,73.9,fechaduras,STAM,5
fechadura interna aluminio espelho oxidado stam,79.9,fechaduras,STAM,5
fechadura moveis niquelado stam,11.9,fechaduras,STAM,5
fechadura porta de bater roseta quadrada cromado stam,109.9,fechaduras,STAM,5
fechadura sobrepor aisi inox stam,117.9,fechaduras,STAM,5
fechadura interna taco golf e roseta oxidado stam,59.9,fechaduras,STAM,5
fechadura wc alavanca roseta quadrada classic cromado stam,119.9,fechaduras,STAM,5
fechadura wc alavanca espelhada classic cromado stam,219.9,fechaduras,STAM,5
fechadura para porta de correr roseta wc inox stam,46.9,fechaduras,STAM,5
fechadura eletrica v de sobrepor abre para dentro branco stam,189.9,fechaduras,STAM,5
fechadura wc tgroseta oxidado stam,69.9,fechaduras,STAM,5
fechadura wc aluminio espelho oxidado stam,79.9,fechaduras,STAM,5
fechadura externa alavanca roseta quadrada oxidado stam,79.9,fechaduras,STAM,5
fechadura porta correr bater roseta quadrada cromado stam,109.9,fechaduras,STAM,5
fechadura externa bola espelhada colonial ezl stam,189.9,fechaduras,STAM,5
cadeado latonado stam,23.9,ferragens,STAM,6
fechadura interna alavanca roseta quadrada classic cromada stam,198.9,fechaduras,STAM,5
fechadura porta de correr inox stam,52.9,fechaduras,STAM,5
cadeado latao segredo encartelado branco stam,32.9,ferragens,STAM,6
fechadura interna alavanca roseta quadrado oxidado stam,69.9,fechaduras,STAM,5
fechadura wc aluminio espelho inox stam,79.9,fechaduras,STAM,5
fechadura porta correr inox stam,69.9,fechaduras,STAM,5
cadeado com segredo branco stam,21.9,ferragens,STAM,6
fechadura externa alavanca roseta redonda classic cromada stam,219.9,fechaduras,STAM,5
fechadura externa aluminio cromado espelho aco inox stam,74.9,fechaduras,STAM,5
cadeado latao segredo encartelado rosa stam,21.9,ferragens,STAM,6
fechadura pivotante espelho roseta quadrada cromada stam,125.9,fechaduras,STAM,5
fechadura para banheiro classic cromado stam,179.9,fechaduras,STAM,5
cadeado latao segredo encartelado verde stam,10.9,ferragens,STAM,6
fechadura externa alavanca espelhada classic cromada stam,259.9,fechaduras,STAM,5
fechadura wc aluminio roseta quadrada class cromado stam,204.9,fechaduras,STAM,5
cadeado de latao de segredo latonado stam,32.9,ferragens,STAM,6
cadeado latao cartelado com segredo amarelo stam,11.9,ferragens,STAM,6
fechadura externa aluminio espelho oxidado stam,89.9,fechaduras,STAM,5
fechadura externa alavanca roseta quadrado inox stam,89.9,fechaduras,STAM,5
cadeado latao segredo encartelado latonado stam,21.9,ferragens,STAM,6
fechadura aluminio porta correr espelho inox stam,49.9,fechaduras,STAM,5
fechadura tetra espelho colonial ezl stam,234.9,fechaduras,STAM,5
fechadura tetra seguranca roseta inox stam,79.9,fechaduras,STAM,5
fechadura para porta de correr espelhada inox stam,69.9,fechaduras,STAM,5
fechadura wc alavanca roseta quadrada inox stam,73.9,fechaduras,STAM,5
cadeado latonado haste longa stam,31.9,ferragens,STAM,6
fechadura externa bola espelho fixa inox stam,82.9,fechaduras,STAM,5
fechadura externa bola espelho colonial ezl gorje stam,119.9,fechaduras,STAM,5
fechadura interna alavanca espelho oxidado stam,69.9,fechaduras,STAM,5
fechadura interna alavanca espelhada colonial ezl stam,59.9,fechaduras,STAM,5
fechadura externa aluminio alavanca espelhada inox stam,69.9,fechaduras,STAM,5
fechadura buzios externa espelho inox stam,99.9,fechaduras,STAM,5
fechadura interna alavanca espelhada aisi inox stam,99.9,fechaduras,STAM,5
fechadura buzios espelho inox bico papagaio stam,64.9,fechaduras,STAM,5
kit fechadura externa alavanca espelhada tetra inox stam,309.9,fechaduras,STAM,5
fechadura tetra de seguranca espelhada roseta colonial ezl stam,69.0,fechaduras,STAM,5
fechadura wc alavanca espelhada aisi inox stam,99.9,fechaduras,STAM,5
fechadura para porta de correr espelhada buzio inox stam,84.9,fechaduras,STAM,5
fechadura externa aluminio espelho oxidado gorje stam,89.9,fechaduras,STAM,5
fechadura wc bola espelho inox stam,39.9,fechaduras,STAM,5
fechadura externa taco golf espelho inox gorje stam,84.9,fechaduras,STAM,5
gancho em inox com bucha cartela com pecas bemfixa,29.9,ferragens,BEMFIXA,6
fechadura interna taco golf espelho oxidado stam,74.9,fechaduras,STAM,5
fechadura externa bola espelho inox gorje stam,79.9,fechaduras,STAM,5
fechadura interna bola espelho oxidado stam,49.9,fechaduras,STAM,5
fechadura externa aluminio espelho inox gorje stam,79.9,fechaduras,STAM,5
gancho em inox com bucha cartela com pecas viva bemfixa,44.9,ferragens,BEMFIXA,6
fechadura wc taco golf espelho oxidado stam,69.9,fechaduras,STAM,5
fechadura interna bola espelho inox stam,59.9,fechaduras,STAM,5
fechadura externa de aluminio espelho inox stam,54.9,fechaduras,STAM,5
abracadeira para mangueira em inox cartela com pecas bemfixa,15.9,ferragens,BEMFIXA,6
regulador gas zamac bt alianca,62.9,ferragens,ALIANÇA,6
chumbador em aco com prolongador cartela com pecas bemfixa,21.9,ferragens,BEMFIXA,6
chumbador em aco com parafuso cartela com pecas bemfixa,17.9,ferragens,BEMFIXA,6
chumbador de aco com parafuso cartela com pecas bemfixa,21.9,ferragens,BEMFIXA,6
chumbador em aco com prisioneiro cartela com pecas bemfixa,22.9,ferragens,BEMFIXA,6
chumbador em aco cartela com pecas parafuso bemfixa,14.9,ferragens,BEMFIXA,6
joelho reducao pvc g roscavel tigre,4.59,conexoes,TIGRE,3
piso ceramico graca polido tipo a incenor,67.9,pisos,INCENOR,8
piso hd fortaleza acetinado cinza tipo a elizabeth,33.9,pisos,ELIZABETH,8
banco apoio de pe para sanitario em plastico branco mebuki,109.9,acess_sanitarios,MEBUKI,1
reparo mvs para registro de gaveta polegadas deca blukit,118.9,acess_sanitarios,BLUKIT,1
sifao ajustavel de plastico dn duplo branco fortlev,11.9,acess_sanitarios,FORTLEV,1
tubo de ligacao em pvc engate flexivel branco fortlev,4.9,acess_sanitarios,FORTLEV,1
valvula em pvc para pia e lavatorio pol branco fortlev,3.9,acess_sanitarios,FORTLEV,1
torneira para lavatorio de mesa com bica alta allure decore preto fosco viqua,98.9,torneiras,VIQUA,11
nicho sintetico de embutir marmore bege travertino bella pia,136.9,acess_sanitarios,BELLA PIA,1
sifao ajustavel de plastico dn simples branco fortlev,5.9,acess_sanitarios,FORTLEV,1
espude em borracha para vaso sanitario fortlev,2.99,acess_sanitarios,FORTLEV,1
nicho sintetico de embutir marmore cinza premium bella pia,136.9,acess_sanitarios,BELLA PIA,1
nicho sintetico de embutir marmore preto romano bella pia,136.9,acess_sanitarios,BELLA PIA,1
torneira para cozinha de parede com bica movel allure decore preto fosco viqua,114.9,torneiras,VIQUA,11
nicho abs embutir cinza urbano matte metasul,124.9,acess_sanitarios,METASUL,1
nicho abs embutir branco metasul,78.9,acess_sanitarios,METASUL,1
nicho abs embutir preto vulcano metasul,78.9,acess_sanitarios,METASUL,1
nicho abs embutir cinza chumbo matte metasul,124.9,acess_sanitarios,METASUL,1
nicho abs embutir bege metasul,78.9,acess_sanitarios,METASUL,1
nicho abs embutir branco matte metasul,124.9,acess_sanitarios,METASUL,1
nicho abs embutir cappuccino metasul,78.9,acess_sanitarios,METASUL,1
nicho abs embutir cinza chumbo metasul,112.9,acess_sanitarios,METASUL,1
torneira para cozinha em abs de mesa com bica movel tivoli cromada herc,38.9,torneiras,HERC,11
nicho abs embutir preto vulcano matte metasul,124.9,acess_sanitarios,METASUL,1
torneira para tanque e maquina de lavar em abs maruja preta viqua,34.9,torneiras,VIQUA,11
nicho abs embutir bege matte metasul,124.9,acess_sanitarios,METASUL,1
torneira para lavatorio em abs de mesa com bica movel tivoli cromada herc,39.9,torneiras,HERC,11
nicho abs embutir cinza urbano metasul,78.9,acess_sanitarios,METASUL,1
torneira para cozinha em abs de mesa com bica movel tivoli branco e cromado herc,32.9,torneiras,HERC,11
torneira para cozinha de mesa com bica movel allure decore preto fosco viqua,114.9,torneiras,VIQUA,11
torneira para jardim em abs maruja preta viqua,18.9,torneiras,VIQUA,11
kit mecanismo completo universal para caixa acoplada com entrada hidraulica e acionamento superior astrasp*br,109.9,acess_sanitarios,ASTRA,1
torneira para lavatorio em abs de mesa bica alta maruja preta viqua,38.9,torneiras,VIQUA,11
torneira para cozinha em abs de parede bica movel maruja preta viqua,41.9,torneiras,VIQUA,11
torneira para cozinha em abs de mesa bica movel maruja preta viqua,41.9,torneiras,VIQUA,11
torneira para tanque em abs maruja preta viqua,29.9,torneiras,VIQUA,11
torneira para cozinha em abs de parede bica longa maruja preta viqua,41.9,torneiras,VIQUA,11
torneira para cozinha em abs de parede bica movel horizontal maruja preta viqua,41.9,torneiras,VIQUA,11
ralo em inox para tanque polegadas primafer atlas,11.9,acess_sanitarios,ATLAS,1
torneira para cozinha em abs de parede com bica movel mvs sicilia preto herc,29.9,torneiras,HERC,11
torneira para cozinha de mesa com bica movel allure decore rose gold viqua,135.9,torneiras,VIQUA,11
torneira com purificador para cozinha de mesa com bica movel lagune vitalite cromado viqua,268.9,torneiras,VIQUA,11
torneira para cozinha em abs de mesa com bica movel mvs elba branco herc,25.9,torneiras,HERC,11
torneira com purificador para cozinha de parede com bica movel allure vitalite preto fosco viqua,318.9,torneiras,VIQUA,11
torneira para cozinha em abs de mesa com bica movel mvs elba cromado herc,56.9,torneiras,HERC,11
torneira para cozinha de mesa com bica alta allure decore rose gold viqua,124.9,torneiras,VIQUA,11
torneira com purificador para cozinha de parede com bica movel lagune vitalite cromado viqua,265.9,torneiras,VIQUA,11
torneira para cozinha de parede com bica movel allure decore rose gold viqua,129.9,torneiras,VIQUA,11
torneira com purificador para cozinha de mesa com bica movel allure vitalite preto fosco viqua,328.9,torneiras,VIQUA,11
torneira para lavatorio em abs de mesa com bica movel mvs sicilia cromado herc,55.9,torneiras,HERC,11
reparo para registro de pressao polegadas castelo tigre,39.9,acess_sanitarios,TIGRE,1
torneira para lavatorio de mesa metal bica alta lucca black sigma,289.9,torneiras,SIGMA,11
torneira para lavatorio de parede metal lucca black sigma,199.9,torneiras,SIGMA,11
porta toalha de metal lucca black sigma,158.9,acess_sanitarios,SIGMA,1
cabide de metal com gancho lucca black sigma,66.9,acess_sanitarios,SIGMA,1
saboneteira inox lucca black sigma,104.9,acess_sanitarios,SIGMA,1
torneira para lavatorio de mesa metal bica baixa lucca black sigma,244.9,torneiras,SIGMA,11
porta toalha duplo de metal lucca black sigma,239.9,acess_sanitarios,SIGMA,1
porta toalha argola de metal lucca black sigma,116.9,acess_sanitarios,SIGMA,1
cadeira de banho com abertura frontal em aluminio com encosto e braco sicmol,644.9,acess_sanitarios,SICMOL,1
torneira com purificador de mesa com bica movel lagune vitalite branco viqua,171.9,torneiras,VIQUA,11
torneira com purificador de parede com bica movel lagune vitalite branco viqua,168.9,torneiras,VIQUA,11
mecanismo ceramico misturador fechamento horario tigre,79.9,torneiras,TIGRE,11
cabide de metal duplo casual cromado tigre,74.9,acess_sanitarios,TIGRE,1
punho metal para ducha star cromado tigre,99.9,acess_sanitarios,TIGRE,1
torneira para cozinha de mesa metal com bica movel ascot cromado tigre,279.9,torneiras,TIGRE,11
prolongador de metal sifao para lavatorio inox tigre,49.9,acess_sanitarios,TIGRE,1
misturador monocomando para cozinha bica movel gourmet cromado tigre,1499.9,torneiras,TIGRE,11
torneira para cozinha de mesa metal com bica alta nova trio cromado docol,269.9,torneiras,DOCOL,11
valvula de escoamento para lavatorio universal polegadas cromada celite,36.9,acess_sanitarios,CELITE,1
suporte de metal para pistola de ducha manual quadrado cromado tigre,29.9,acess_sanitarios,TIGRE,1
kit plastico para banheiro com pecas brancas astra*br,24.9,acess_sanitarios,ASTRA,1
valvula para lavatorio sem ladrao e unho de polegada preto astras,5.9,acess_sanitarios,ASTRA,1
valvula para pia em aco inox polegadas branca casa ok,6.9,acess_sanitarios,CASA OK,1
kit plastico para banheiro com pecas pretas astra*pr,29.9,acess_sanitarios,ASTRA,1
mecanismo de saida com duplo acionamento para caixa acoplada blukit,205.9,acess_sanitarios,BLUKIT,1
tubo de ligacao em inox flexivel trancado cromado celite,44.9,acess_sanitarios,CELITE,1
valvula de escoamento std de aco inox polido para cozinha polegadas docol,25.9,acess_sanitarios,DOCOL,1
valvula de escoamento de aco inox polido para cozinha polegadas docol,61.9,acess_sanitarios,DOCOL,1
torneira para lavatorio de parede bica baixa basic rose gold matte celite,319.9,torneiras,CELITE,11
torneira para lavatorio de mesa bica alta basic gold matte celite,559.9,torneiras,CELITE,11
torneira para cozinha de mesa bica alta flexivel colors vermelho cromado celite,248.9,torneiras,CELITE,11
torneira para lavatorio de parede bica baixa basic preto matte celite,459.9,torneiras,CELITE,11
torneira para cozinha de parede bica alta flexivel colors vermelho cromado celite,304.9,torneiras,CELITE,11
torneira para lavatorio de parede bica baixa basic gold matte celite,459.9,torneiras,CELITE,11
torneira para lavatorio de mesa bica baixa basic rose gold matte celite,499.9,torneiras,CELITE,11
kit de reparo para registro e torneira maruja cromado viqua,14.9,torneiras,VIQUA,11
refil blindado para copo filtro branco sigma,44.9,torneiras,SIGMA,11
torneira para lavatorio de mesa bica alta basic preto matte celite,569.9,torneiras,CELITE,11
torneira para lavatorio de mesa bica baixa basic gold matte celite,519.9,torneiras,CELITE,11
torneira para lavatorio de mesa bica alta basic rose gold matte celite,559.9,torneiras,CELITE,11
torneira para lavatorio de mesa bica baixa basic preto matte celite,499.9,torneiras,CELITE,11
valvula para lavatorio cuba e bide em inox ghel plus,28.9,acess_sanitarios,GHEL PLUS,1
torneira de bancada para cozinha bica movel digital line cromada tigredlcr,399.9,torneiras,TIGRE,11
torneira de parede para cozinha bica alta de saida lateral digital line cromada tigredlcr,349.9,torneiras,TIGRE,11
valvula para lavatorio em inox pop up interno ghel plus,79.9,acess_sanitarios,GHEL PLUS,1
valvula para pia em inox pino cromado ghel plus,19.9,acess_sanitarios,GHEL PLUS,1
kit de reparo com acabamento maruja branco viqua,5.9,torneiras,VIQUA,11
porta toalha com suporte cabides xx cromado sicmol,182.9,acess_sanitarios,SICMOL,1
valvula para lavatorio em inox pop up externo ghel plus,95.9,acess_sanitarios,GHEL PLUS,1
kit de reparo para registro e torneira maruja branco viqua,11.9,torneiras,VIQUA,11
kit mecanismo para caixa monobloco cyclone acionamento simples dimar,194.9,acess_sanitarios,DIMAR,1
valvula para lavatorio polegadas click florida mc capuccino fosco dimar,107.9,acess_sanitarios,DIMAR,1
valvula para lavatorio polegadas click florida mb preto fosco dimar,107.9,acess_sanitarios,DIMAR,1
valvula para lavatorio polegadas click florida wh branco brilhante dimar,96.9,acess_sanitarios,DIMAR,1
valvula para lavatorio polegadas click florida mw branco fosco dimar,107.9,acess_sanitarios,DIMAR,1
kit mecanismo para caixa monobloco jet acionamento duplo dimar,194.9,acess_sanitarios,DIMAR,1
reparo de torneira em abs volta d dimar,10.9,torneiras,DIMAR BR,11
valvula para lavatorio polegadas click florida mdh cinza fosco dimar,107.9,acess_sanitarios,DIMAR,1
reparo vedante para torneira com parafuso cromado dimar,23.9,torneiras,DIMAR BR,11
torneira para cozinha de mesa bica flexivel de volta hydramotion preto metpthmn hydra,168.9,torneiras,HYDRA,11
reparo vedante para torneira polegada volta cromado dimar,31.9,torneiras,DIMAR BR,11
torneira para cozinha de parede com bica movel flexivel amarelo dimar,139.9,torneiras,DIMAR ,11
torneira para cozinha de mesa com bica movel flexivel azul dimar,139.9,torneiras,DIMAR ,11
torneira para cozinha em silcone de mesa bica movel de volta metal cinza hydramotion metczhmn hydra,216.9,torneiras,HYDRA,11
reparo vedante para registro de pressao d com parafuso cromado dimar,35.9,acess_sanitarios,DIMAR BR,1
